Unnamed: 0,district,year,crop,germ_temp,veg_temp,flow_temp,fruit_temp,germ_rh,veg_rh,flow_rh,fruit_rh,germ_prec,veg_prec,flow_prec,fruit_prec,n__g/kg,soc__g/kg,soil_ph,kg/acre
555,sargodha,1990,maize,19.17,26.69,36.19,39.3,45.68,34.86,20.51,20.35,35.06,24.44,3.72,9.15,1.121266,11.18791,7.89762,566.8016194
558,sargodha,1991,maize,22.03,26.43,34.13,38.41,29.88,32.05,17.55,16.62,9.04,41.68,6.59,12.27,1.121266,11.18791,7.89762,615.3846154
561,sargodha,1992,maize,19.13,25.98,32.43,38.48,42.86,37.49,24.27,14.58,40.94,13.3,9.11,1.86,1.121266,11.18791,7.89762,372.4696356
564,sargodha,1993,maize,19.43,29.05,35.7,38.41,39.36,26.51,14.36,19.94,31.93,13.99,3.66,8.92,1.121266,11.18791,7.89762,445.3441296
567,sargodha,1994,maize,23.23,26.25,34.52,39.27,32.08,26.79,18.32,19.45,8.75,32.51,9.36,4.64,1.121266,11.18791,7.89762,522.2672065
570,sargodha,1995,maize,20.19,25.34,34.21,38.85,38.26,39.63,20.14,19.56,40.59,39.42,13.16,6.9,1.121266,11.18791,7.89762,518.2186235
573,sargodha,1996,maize,21.98,29.29,33.01,36.72,41.89,21.69,17.19,29.41,25.33,3.41,10.45,58.77,1.121266,11.18791,7.89762,518.2186235
576,sargodha,1997,maize,21.31,26.9,31.9,37.42,29.32,32.07,22.01,26.08,9.12,27.89,15.85,8.86,1.121266,11.18791,7.89762,429.1497976
579,sargodha,1998,maize,20.01,30.18,35.13,37.75,36.85,20.31,17.68,21.45,5.16,5.65,8.83,18.3,1.121266,11.18791,7.89762,538.4615385
582,sargodha,1999,maize,22.46,30.65,35.41,38.61,29.09,11.17,18.98,20.46,9.62,0.19,32.94,2.03,1.121266,11.18791,7.89762,647.7732794
585,sargodha,2000,maize,20.95,31.45,37.58,37.66,24.59,12.88,17.35,24.24,3.85,0.08,9.78,34.06,1.121266,11.18791,7.89762,672.0647773
588,sargodha,2001,maize,23.3,28.01,35.94,37.25,20.77,31.16,25.44,33.11,8.1,74.91,21.24,42.37,1.121266,11.18791,7.89762,562.7530364
591,sargodha,2002,maize,22.86,29.83,36.62,38.73,35.34,20.54,13.93,21.05,15.39,10.25,8.47,23.0,1.121266,11.18791,7.89762,599.1902834
594,sargodha,2003,maize,21.03,29.48,33.86,39.48,38.28,25.19,13.14,19.1,12.61,5.28,5.12,9.37,1.121266,11.18791,7.89762,603.2388664
597,sargodha,2004,maize,26.54,31.34,35.64,37.75,17.38,19.66,17.17,26.55,0.0,16.31,0.98,34.75,1.121266,11.18791,7.89762,603.2388664
600,sargodha,2005,maize,21.27,26.69,32.04,38.98,55.56,30.75,25.95,18.95,65.55,15.16,13.73,16.88,1.121266,11.18791,7.89762,603.2388664
603,sargodha,2006,maize,21.24,29.18,36.84,36.38,45.02,19.92,22.04,27.42,23.18,2.13,45.4,35.32,1.121266,11.18791,7.89762,1117.408907
606,sargodha,2007,maize,19.67,30.62,34.93,36.89,56.38,32.06,23.56,36.6,58.39,2.72,17.16,209.23,1.121266,11.18791,7.89762,1222.672065
609,sargodha,2008,maize,25.25,26.57,34.37,37.35,22.25,43.95,26.81,37.72,1.27,102.3,31.95,87.82,1.121266,11.18791,7.89762,404.8582996
612,sargodha,2009,maize,22.47,27.19,34.61,37.49,36.7,35.76,22.04,19.77,21.33,28.12,19.25,8.83,1.121266,11.18791,7.89762,2989.9429
615,sargodha,2010,maize,25.39,32.07,35.42,37.54,33.17,20.76,19.84,24.63,17.76,4.59,9.47,28.32,1.121266,11.18791,7.89762,2987.854251
618,sargodha,2011,maize,22.59,27.54,36.88,37.1,33.67,31.47,20.1,32.74,6.34,26.62,11.9,108.11,1.121266,11.18791,7.89762,3171.8898
621,sargodha,2012,maize,20.92,27.95,33.96,38.63,25.89,37.89,21.91,17.79,4.28,41.03,3.21,8.66,1.121266,11.18791,7.89762,3306.3427
624,sargodha,2013,maize,21.52,27.21,34.42,37.2,45.86,38.57,20.58,30.57,29.22,36.68,17.16,63.12,1.121266,11.18791,7.89762,2914.9797
627,sargodha,2014,maize,20.32,26.77,32.34,38.74,43.87,38.25,32.01,21.86,28.75,91.05,29.22,14.33,1.121266,11.18791,7.89762,3117.408907
630,sargodha,2015,maize,19.58,27.55,34.49,36.4,58.41,45.61,22.83,27.85,117.52,22.4,5.73,32.26,1.121266,11.18791,7.89762,2502.42915
633,sargodha,2016,maize,22.24,28.2,36.13,38.21,46.62,34.26,22.41,27.95,68.69,18.92,17.47,53.46,1.121266,11.18791,7.89762,2766.53
636,sargodha,2017,maize,22.16,29.75,35.42,36.52,38.69,30.35,22.16,33.57,14.07,56.66,11.32,57.16,1.121266,11.18791,7.89762,2995.95
639,sargodha,2018,maize,24.12,28.87,33.47,36.89,34.74,33.37,25.13,34.14,18.21,50.53,24.59,61.68,1.121266,11.18791,7.89762,2935.22
642,sargodha,2019,maize,19.58,29.02,33.38,37.21,48.95,37.75,26.41,24.58,27.08,41.16,20.55,26.37,1.121266,11.18791,7.89762,3745.34
645,sargodha,2020,maize,18.05,24.1,30.34,33.55,75.44,66.74,49.83,49.18,248.19,54.18,99.12,191.12,1.121266,11.18791,7.89762,3007.287449
648,sargodha,2021,maize,22.24,26.08,33.45,36.83,48.2,40.55,28.56,31.74,30.41,29.85,18.89,46.71,1.121266,11.18791,7.89762,1910.931174
651,sargodha,2022,maize,24.48,32.13,35.4,36.25,44.98,21.62,23.28,29.54,20.4,0.63,20.59,89.65,1.121266,11.18791,7.89762,3430.040486
654,sargodha,2023,maize,21.99,26.69,30.66,35.13,51.16,43.23,39.85,45.27,70.49,29.99,61.34,129.82,1.121266,11.18791,7.89762,4327.78664
657,sargodha,2024,maize,20.91,25.97,34.64,38.85,43.47,44.0,25.66,23.24,55.96,64.27,4.15,17.62,1.121266,11.18791,7.89762,3254.1920983299206
2244,sheikhupura,1981,maize,19.64,28.73,35.54,38.74,53.06,27.49,18.74,13.88,45.37,4.09,15.85,11.43,0.983075,10.93179,8.03008,525.5060729
2247,sheikhupura,1982,maize,16.35,24.46,27.88,35.52,75.35,58.4,57.87,31.75,152.56,148.35,72.12,48.24,0.983075,10.93179,8.03008,524.291498
2250,sheikhupura,1983,maize,19.32,24.24,31.5,36.78,39.54,48.51,38.6,22.67,31.21,77.36,58.74,3.8,0.983075,10.93179,8.03008,521.4574899
2253,sheikhupura,1984,maize,23.33,28.78,36.61,39.14,34.64,26.7,10.96,23.2,19.95,20.12,0.55,25.41,0.983075,10.93179,8.03008,532.388664
2256,sheikhupura,1985,maize,23.71,28.18,34.95,38.37,19.13,32.76,15.62,21.69,9.68,33.63,5.79,22.45,0.983075,10.93179,8.03008,485.4251012
2259,sheikhupura,1986,maize,19.44,27.42,33.28,37.3,49.06,33.72,18.96,23.88,41.18,20.65,17.06,42.41,0.983075,10.93179,8.03008,522.6720648
2262,sheikhupura,1987,maize,21.36,28.69,30.23,37.46,46.93,25.61,35.21,23.83,31.55,3.75,63.4,24.58,0.983075,10.93179,8.03008,519.8380567
2265,sheikhupura,1988,maize,21.12,30.47,36.89,39.17,38.16,20.04,11.54,19.95,20.81,14.71,0.39,22.97,0.983075,10.93179,8.03008,532.7935223
2268,sheikhupura,1989,maize,20.68,26.9,34.21,37.71,39.0,22.12,12.42,22.99,28.19,7.72,8.33,15.92,0.983075,10.93179,8.03008,561.1336032
2271,sheikhupura,1990,maize,19.11,26.18,35.85,39.06,45.69,37.0,20.98,20.71,69.82,21.86,6.13,13.38,0.983075,10.93179,8.03008,595.1417004
2274,sheikhupura,1991,maize,22.42,26.42,34.36,37.98,26.96,30.63,15.75,17.99,3.96,36.94,3.69,11.1,0.983075,10.93179,8.03008,595.1417004
2277,sheikhupura,1992,maize,19.52,26.51,32.63,38.23,43.63,34.42,23.95,15.81,31.92,4.61,21.13,8.92,0.983075,10.93179,8.03008,607.2874494
2280,sheikhupura,1993,maize,19.66,28.75,35.88,38.11,38.85,27.22,14.7,22.1,33.31,14.7,7.88,18.08,0.983075,10.93179,8.03008,603.2388664
2283,sheikhupura,1994,maize,23.72,27.14,34.58,38.66,29.45,22.79,19.78,21.24,6.24,15.75,28.95,19.61,0.983075,10.93179,8.03008,615.3846154
2286,sheikhupura,1995,maize,19.41,25.5,34.49,38.07,44.74,38.67,18.08,22.63,25.15,18.08,5.27,30.98,0.983075,10.93179,8.03008,599.1902834
2289,sheikhupura,1996,maize,22.16,29.0,33.3,35.24,43.08,21.4,16.42,37.12,26.23,3.52,5.73,157.65,0.983075,10.93179,8.03008,595.1417004
2292,sheikhupura,1997,maize,21.57,27.15,31.98,36.81,29.54,29.9,22.73,28.17,11.08,18.81,14.31,23.92,0.983075,10.93179,8.03008,595.1417004
2295,sheikhupura,1998,maize,20.39,30.46,35.43,37.13,33.82,20.42,16.65,24.88,2.87,5.83,3.74,26.17,0.983075,10.93179,8.03008,712.5506073
2298,sheikhupura,1999,maize,22.89,30.81,35.47,37.91,24.98,10.28,18.19,24.12,4.19,0.1,13.59,29.75,0.983075,10.93179,8.03008,619.4331984
2301,sheikhupura,2000,maize,20.95,31.44,37.37,37.34,25.81,12.73,18.46,25.97,2.02,0.25,8.05,39.9,0.983075,10.93179,8.03008,607.2874494
2304,sheikhupura,2001,maize,23.28,28.21,36.48,36.2,19.83,29.86,22.65,37.9,18.64,21.62,26.77,75.37,0.983075,10.93179,8.03008,599.1902834
2307,sheikhupura,2002,maize,23.47,30.48,36.7,38.47,28.52,17.96,14.68,22.47,8.53,6.21,19.85,25.37,0.983075,10.93179,8.03008,607.2874494
2310,sheikhupura,2003,maize,20.76,29.37,33.84,38.71,43.16,26.59,13.37,22.37,22.15,3.64,11.29,41.28,0.983075,10.93179,8.03008,607.2874494
2313,sheikhupura,2004,maize,26.32,31.52,35.16,36.8,17.54,18.52,19.62,31.38,0.0,17.0,10.47,69.86,0.983075,10.93179,8.03008,607.2874494
2316,sheikhupura,2005,maize,21.12,26.29,32.56,38.51,58.79,33.22,24.05,21.21,73.27,11.14,8.99,44.08,0.983075,10.93179,8.03008,655.8704453
2319,sheikhupura,2006,maize,21.61,29.54,37.06,35.37,43.06,19.25,20.4,32.66,27.09,1.43,30.92,88.05,0.983075,10.93179,8.03008,672.0647773
2322,sheikhupura,2007,maize,19.76,30.62,35.01,36.77,55.58,30.5,22.53,36.51,57.27,2.53,16.65,160.33,0.983075,10.93179,8.03008,668.0161943
2325,sheikhupura,2008,maize,25.48,27.17,34.59,36.22,20.36,39.02,24.9,41.93,0.61,55.33,26.66,91.21,0.983075,10.93179,8.03008,688.2591093
2328,sheikhupura,2009,maize,22.67,27.63,34.73,37.22,35.78,33.1,21.97,20.79,32.19,14.6,32.35,12.49,0.983075,10.93179,8.03008,948.4240407
2331,sheikhupura,2010,maize,25.85,32.09,35.56,37.38,28.41,18.46,18.97,24.67,4.24,2.34,11.84,20.88,0.983075,10.93179,8.03008,1743.3694
2334,sheikhupura,2011,maize,22.98,27.77,36.65,36.3,32.34,30.42,20.54,36.63,3.68,23.97,11.98,110.04,0.983075,10.93179,8.03008,1743.3694
2337,sheikhupura,2012,maize,21.37,28.16,34.15,38.37,23.88,35.81,19.26,18.67,4.98,34.05,2.37,8.92,0.983075,10.93179,8.03008,1276.5429996
2340,sheikhupura,2013,maize,21.73,27.88,34.9,37.06,43.9,34.09,18.09,31.05,14.89,14.67,7.04,64.9,0.983075,10.93179,8.03008,809.7165992
2343,sheikhupura,2014,maize,20.58,26.83,32.57,38.43,42.16,36.02,30.09,24.07,27.07,47.89,26.67,42.84,0.983075,10.93179,8.03008,2024.291498
2346,sheikhupura,2015,maize,19.46,27.24,34.3,36.11,58.61,46.23,23.28,28.87,106.24,21.37,17.4,31.07,0.983075,10.93179,8.03008,1619.433198
2349,sheikhupura,2016,maize,22.71,29.0,36.24,37.69,44.04,28.62,21.58,30.57,39.03,7.51,17.99,69.12,0.983075,10.93179,8.03008,1889.33
2352,sheikhupura,2017,maize,22.25,30.17,35.44,35.56,36.78,27.3,22.35,38.56,11.22,32.98,15.05,107.6,0.983075,10.93179,8.03008,2186.23
2355,sheikhupura,2018,maize,23.97,29.2,34.28,36.19,31.95,29.4,21.29,37.13,10.65,22.06,12.74,81.1,0.983075,10.93179,8.03008,2134.7
2358,sheikhupura,2019,maize,19.6,29.12,33.06,37.69,48.45,37.39,27.54,23.35,13.8,43.27,22.96,23.05,0.983075,10.93179,8.03008,3001.61
2361,sheikhupura,2020,maize,18.48,24.87,31.69,34.8,71.39,59.92,42.1,41.27,162.81,31.44,33.59,67.61,0.983075,10.93179,8.03008,3757.08502
2364,sheikhupura,2021,maize,22.68,26.45,33.16,36.48,45.02,37.31,29.1,30.6,17.35,27.06,32.94,36.87,0.983075,10.93179,8.03008,3587.044534
2367,sheikhupura,2022,maize,24.09,32.11,35.64,36.24,45.71,20.76,21.93,29.3,8.71,0.15,13.58,73.01,0.983075,10.93179,8.03008,2699.056275
2370,sheikhupura,2023,maize,22.32,26.57,30.32,34.19,47.76,43.81,40.4,47.98,74.16,21.22,60.35,187.43,0.983075,10.93179,8.03008,2024.291498
2373,sheikhupura,2024,maize,20.8,26.67,34.96,38.61,42.85,40.93,23.94,24.54,60.61,35.61,3.96,28.35,0.983075,10.93179,8.03008,2333.9723658724106
1716,sialkot,1981,maize,18.58,27.26,34.33,37.45,59.55,35.94,23.43,16.14,86.34,10.66,40.46,20.52,1.828975,17.45242,7.20303,351.0121457
1719,sialkot,1982,maize,16.22,23.24,26.93,33.93,74.72,64.63,61.6,36.99,233.22,220.31,81.35,36.57,1.828975,17.45242,7.20303,345.7489879
1722,sialkot,1983,maize,18.41,22.75,29.46,34.49,49.3,55.48,47.01,29.04,92.86,122.75,77.39,24.93,1.828975,17.45242,7.20303,364.3724696
1725,sialkot,1984,maize,22.49,27.2,35.99,37.77,41.06,34.87,13.09,27.21,48.76,42.3,7.23,48.15,1.828975,17.45242,7.20303,369.6356275
1728,sialkot,1985,maize,23.4,27.02,33.73,37.26,22.82,38.69,19.39,20.72,22.28,60.37,28.48,27.63,1.828975,17.45242,7.20303,399.5951417
1731,sialkot,1986,maize,18.71,26.19,31.65,36.39,53.4,41.77,25.31,24.34,69.95,55.34,22.76,50.01,1.828975,17.45242,7.20303,343.3198381
1734,sialkot,1987,maize,20.52,27.53,28.49,35.61,52.77,32.77,42.72,27.02,47.96,16.51,119.72,29.74,1.828975,17.45242,7.20303,229.5546559
1737,sialkot,1988,maize,20.26,29.26,35.91,37.42,46.31,28.01,13.53,22.46,54.16,56.2,3.09,44.76,1.828975,17.45242,7.20303,296.7611336
1740,sialkot,1989,maize,19.98,25.96,33.49,36.43,45.62,27.6,14.79,23.24,41.52,22.83,18.58,27.03,1.828975,17.45242,7.20303,392.3076923
1743,sialkot,1990,maize,18.44,25.39,34.05,37.93,51.58,42.23,27.09,21.76,141.9,33.87,24.08,27.71,1.828975,17.45242,7.20303,379.3522267
1746,sialkot,1991,maize,22.1,25.91,33.68,37.01,29.07,32.28,16.14,18.28,4.57,47.46,1.7,18.4,1.828975,17.45242,7.20303,274.8987854
1749,sialkot,1992,maize,18.61,25.11,31.18,36.79,51.81,44.56,30.42,18.01,98.18,15.67,42.82,19.46,1.828975,17.45242,7.20303,119.0283401
1752,sialkot,1993,maize,18.78,27.35,35.17,36.4,46.24,35.05,16.41,27.1,70.37,17.61,11.72,53.42,1.828975,17.45242,7.20303,295.951417
1755,sialkot,1994,maize,22.93,26.01,33.52,37.53,35.43,29.0,23.23,22.97,19.01,38.34,42.67,28.86,1.828975,17.45242,7.20303,368.0161943
1758,sialkot,1995,maize,18.93,24.55,33.14,37.25,49.69,44.85,24.49,23.16,60.07,42.48,11.09,34.17,1.828975,17.45242,7.20303,379.757085
1761,sialkot,1996,maize,20.83,27.52,32.7,34.57,52.55,32.1,19.82,38.6,55.53,12.66,18.74,195.73,1.828975,17.45242,7.20303,342.5101215
1764,sialkot,1997,maize,20.91,25.93,31.31,36.06,34.19,37.21,23.68,27.73,28.04,40.19,21.54,35.05,1.828975,17.45242,7.20303,318.2186235
1767,sialkot,1998,maize,20.19,29.42,34.55,36.45,34.14,22.5,18.19,24.03,5.84,14.89,11.3,28.69,1.828975,17.45242,7.20303,531.1740891
1770,sialkot,1999,maize,22.58,30.72,35.0,36.74,28.13,10.12,16.03,23.79,14.19,0.33,8.26,34.47,1.828975,17.45242,7.20303,653.8461538
1773,sialkot,2000,maize,20.43,30.87,36.53,36.26,31.77,12.96,18.61,28.94,5.35,2.55,26.64,40.81,1.828975,17.45242,7.20303,629.9595142
1776,sialkot,2001,maize,22.74,27.93,34.88,34.33,22.49,29.22,25.21,44.06,20.6,22.23,57.63,121.71,1.828975,17.45242,7.20303,925.5060729
1779,sialkot,2002,maize,23.22,29.89,36.38,36.84,31.15,20.43,13.1,25.33,18.11,21.65,10.54,53.9,1.828975,17.45242,7.20303,596.7611336
1782,sialkot,2003,maize,19.91,27.98,33.05,37.56,51.51,35.89,15.87,24.59,47.26,17.26,13.42,56.89,1.828975,17.45242,7.20303,587.0445344
1785,sialkot,2004,maize,25.3,30.54,34.43,35.9,24.5,22.64,21.29,31.96,0.69,43.13,7.73,65.46,1.828975,17.45242,7.20303,829.9595142
1788,sialkot,2005,maize,20.61,25.67,31.69,37.69,60.2,38.51,25.8,21.19,88.78,19.43,12.52,42.61,1.828975,17.45242,7.20303,1265.182186
1791,sialkot,2006,maize,21.19,29.0,36.05,35.0,44.32,20.06,21.69,32.06,33.14,6.2,30.01,93.7,1.828975,17.45242,7.20303,1229.149798
1794,sialkot,2007,maize,18.68,28.46,33.65,36.05,61.98,41.58,27.12,35.49,150.95,2.16,25.65,127.17,1.828975,17.45242,7.20303,1913.765182
1797,sialkot,2008,maize,25.03,26.51,33.65,34.44,23.58,40.67,25.76,49.63,4.03,64.75,21.43,163.35,1.828975,17.45242,7.20303,2418.218623
1800,sialkot,2009,maize,21.86,27.09,34.0,36.27,41.62,35.79,20.74,20.51,30.33,31.08,22.98,21.64,1.828975,17.45242,7.20303,3254.4378
1803,sialkot,2010,maize,24.87,31.35,34.2,35.55,35.0,20.48,23.26,28.27,8.26,10.68,50.93,35.17,1.828975,17.45242,7.20303,3003.6211
1806,sialkot,2011,maize,21.83,26.56,35.58,34.84,42.0,36.04,21.08,42.25,13.64,42.23,19.37,111.55,1.828975,17.45242,7.20303,2983.8042
1809,sialkot,2012,maize,20.53,26.97,33.09,37.53,33.2,40.33,21.63,17.59,9.69,62.72,9.18,9.05,1.828975,17.45242,7.20303,3043.4175
1812,sialkot,2013,maize,21.44,27.06,34.43,35.96,49.84,38.47,18.47,34.99,25.66,20.88,10.06,79.43,1.828975,17.45242,7.20303,3296.7032
1815,sialkot,2014,maize,19.8,25.78,32.28,37.73,48.31,40.78,30.52,23.04,74.54,35.51,36.56,78.29,1.828975,17.45242,7.20303,3396.3112
1818,sialkot,2015,maize,19.08,25.22,32.33,35.22,62.3,58.31,33.07,29.51,192.71,87.35,20.25,40.0,1.828975,17.45242,7.20303,3007.287449
1821,sialkot,2016,maize,21.7,27.97,35.15,36.54,51.67,35.81,24.9,35.02,90.6,14.86,34.18,83.85,1.828975,17.45242,7.20303,2240.21
1824,sialkot,2017,maize,20.68,28.59,34.2,34.55,48.57,35.74,26.79,41.12,31.45,70.07,30.97,150.37,1.828975,17.45242,7.20303,3412.37
1827,sialkot,2018,maize,23.38,27.85,33.23,36.08,37.36,36.31,24.13,33.96,15.47,51.93,23.57,79.37,1.828975,17.45242,7.20303,3181.02
1830,sialkot,2019,maize,18.54,27.64,32.09,37.03,59.6,46.02,30.53,24.25,32.67,50.01,23.29,27.77,1.828975,17.45242,7.20303,4121.86
1833,sialkot,2020,maize,17.68,23.56,29.48,32.61,75.32,66.65,50.56,49.43,232.01,52.08,54.59,107.59,1.828975,17.45242,7.20303,5155.195154
1836,sialkot,2021,maize,22.07,25.12,32.31,35.29,50.04,43.28,32.83,36.1,43.76,36.27,37.77,63.68,1.828975,17.45242,7.20303,4040.48583
1839,sialkot,2022,maize,22.99,30.83,34.2,35.07,52.96,27.71,27.5,33.25,12.21,3.5,43.92,110.53,1.828975,17.45242,7.20303,5049.682996
1842,sialkot,2023,maize,20.84,25.41,28.67,32.82,58.91,50.08,47.33,54.16,79.94,54.27,86.3,197.06,1.828975,17.45242,7.20303,5340.080972
1845,sialkot,2024,maize,19.72,25.19,32.62,37.73,53.93,50.29,34.8,24.57,101.02,119.57,7.6,30.98,1.828975,17.45242,7.20303,4197.36521693223
1188,toba tek singh,1981,maize,20.73,29.72,35.78,39.16,46.06,23.35,19.08,13.56,33.3,7.85,13.48,6.31,1.101025,11.70813,7.84247,560.3238866
1191,toba tek singh,1982,maize,17.86,26.47,30.21,37.08,64.2,46.36,44.29,26.34,94.19,82.77,47.7,35.16,1.101025,11.70813,7.84247,616.194332
1194,toba tek singh,1983,maize,20.2,25.19,33.0,37.94,32.41,43.23,32.84,20.78,15.42,62.43,34.82,0.25,1.101025,11.70813,7.84247,634.8178138
1197,toba tek singh,1984,maize,24.31,29.4,36.84,39.35,28.26,23.03,11.47,22.76,12.39,10.69,0.02,22.91,1.101025,11.70813,7.84247,653.0364372
1200,toba tek singh,1985,maize,24.25,29.01,35.24,38.83,18.47,30.8,15.34,22.1,4.47,29.72,0.59,5.52,1.101025,11.70813,7.84247,545.7489879
1203,toba tek singh,1986,maize,19.88,27.76,34.02,38.39,45.12,32.12,17.59,22.69,73.75,19.49,18.16,33.72,1.101025,11.70813,7.84247,617.4089069
1206,toba tek singh,1987,maize,21.85,29.1,31.71,38.19,42.83,23.24,29.36,22.73,30.0,2.63,25.05,12.36,1.101025,11.70813,7.84247,579.3522267
1209,toba tek singh,1988,maize,21.87,31.01,37.26,39.98,32.54,17.37,11.4,19.4,15.73,6.42,1.53,4.88,1.101025,11.70813,7.84247,596.7611336
1212,toba tek singh,1989,maize,21.14,27.42,34.29,38.17,36.06,21.33,11.73,24.31,38.48,3.42,2.79,13.51,1.101025,11.70813,7.84247,599.1902834
1215,toba tek singh,1990,maize,20.01,27.63,36.79,39.33,38.39,29.14,19.34,21.4,26.57,13.41,1.8,6.13,1.101025,11.70813,7.84247,595.951417
1218,toba tek singh,1991,maize,22.76,27.24,34.78,38.76,26.13,27.71,15.85,16.74,4.29,23.08,3.75,6.39,1.101025,11.70813,7.84247,617.4089069
1221,toba tek singh,1992,maize,20.2,26.7,33.26,38.88,36.06,32.99,20.2,15.18,21.78,18.22,8.36,1.65,1.101025,11.70813,7.84247,595.951417
1224,toba tek singh,1993,maize,20.37,29.52,35.98,38.32,33.48,24.2,14.34,22.87,24.72,14.0,11.72,8.61,1.101025,11.70813,7.84247,615.7894737
1227,toba tek singh,1994,maize,24.12,26.94,34.82,39.43,28.33,22.75,18.65,20.57,7.04,17.43,20.65,3.4,1.101025,11.70813,7.84247,617.0040486
1230,toba tek singh,1995,maize,20.24,25.82,34.59,38.94,38.85,36.46,18.33,20.66,24.6,43.3,8.25,9.92,1.101025,11.70813,7.84247,653.8461538
1233,toba tek singh,1996,maize,23.05,29.85,32.93,36.74,34.78,18.05,18.2,30.45,17.01,6.64,15.76,44.43,1.101025,11.70813,7.84247,634.8178138
1236,toba tek singh,1997,maize,21.84,27.42,32.32,37.42,27.94,28.37,21.57,28.11,7.27,21.33,11.52,14.1,1.101025,11.70813,7.84247,699.5951417
1239,toba tek singh,1998,maize,20.68,30.82,35.6,37.85,33.88,19.08,16.3,22.74,4.73,2.17,3.24,17.94,1.101025,11.70813,7.84247,773.2793522
1242,toba tek singh,1999,maize,22.53,30.86,35.48,38.79,29.06,10.62,19.0,21.18,6.92,0.0,19.23,4.76,1.101025,11.70813,7.84247,864.7773279
1245,toba tek singh,2000,maize,21.09,31.5,37.67,38.19,23.66,13.36,18.9,22.5,12.51,0.01,7.5,16.61,1.101025,11.70813,7.84247,828.7449393
1248,toba tek singh,2001,maize,23.54,28.63,37.26,38.07,20.45,28.02,22.03,30.02,6.46,36.73,10.75,34.61,1.101025,11.70813,7.84247,865.9919028
1251,toba tek singh,2002,maize,23.31,30.55,36.74,39.46,30.97,17.59,14.87,20.48,13.33,3.41,22.9,9.96,1.101025,11.70813,7.84247,940.48583
1254,toba tek singh,2003,maize,21.92,30.13,34.23,39.65,32.01,20.66,11.41,19.53,6.25,1.37,3.51,9.58,1.101025,11.70813,7.84247,1146.153846
1257,toba tek singh,2004,maize,26.84,31.72,35.74,38.18,14.86,17.81,17.19,25.89,0.0,8.13,3.95,35.15,1.101025,11.70813,7.84247,1690.688259
1260,toba tek singh,2005,maize,21.95,27.34,32.49,39.12,51.67,26.77,24.72,20.01,56.4,9.11,19.26,9.62,1.101025,11.70813,7.84247,1867.611336
1263,toba tek singh,2006,maize,21.83,29.69,37.66,36.65,41.95,19.17,19.74,27.88,23.19,3.23,26.07,33.67,1.101025,11.70813,7.84247,1879.352227
1266,toba tek singh,2007,maize,20.79,31.6,35.77,37.02,48.1,26.11,19.73,37.52,35.83,3.42,7.94,136.08,1.101025,11.70813,7.84247,2040.48583
1269,toba tek singh,2008,maize,25.55,27.71,35.28,38.13,19.69,37.67,22.92,35.28,0.31,56.66,22.37,47.61,1.101025,11.70813,7.84247,1940.890688
1272,toba tek singh,2009,maize,23.21,28.16,35.64,37.91,33.67,30.94,19.44,19.89,19.1,14.19,8.91,3.77,1.101025,11.70813,7.84247,2822.1005
1275,toba tek singh,2010,maize,26.13,32.34,36.03,37.91,27.97,18.32,18.2,25.62,18.26,2.26,6.33,21.82,1.101025,11.70813,7.84247,2366.6427
1278,toba tek singh,2011,maize,23.45,28.38,37.3,38.17,28.55,28.14,20.3,29.31,2.01,18.86,14.61,50.78,1.101025,11.70813,7.84247,3046.16622
1281,toba tek singh,2012,maize,21.7,28.62,34.6,38.8,22.13,35.63,19.67,19.6,1.57,32.66,2.65,4.76,1.101025,11.70813,7.84247,3274.8538
1284,toba tek singh,2013,maize,21.98,27.88,35.16,37.53,42.25,34.93,18.74,30.08,19.6,15.84,7.71,52.81,1.101025,11.70813,7.84247,1221.45749
1287,toba tek singh,2014,maize,21.22,27.67,32.8,38.9,38.49,33.41,30.26,23.38,17.14,44.8,35.62,14.5,1.101025,11.70813,7.84247,3621.64151
1290,toba tek singh,2015,maize,20.28,28.37,35.16,36.79,53.76,39.84,20.36,29.0,79.94,18.03,5.82,33.33,1.101025,11.70813,7.84247,2842.105263
1293,toba tek singh,2016,maize,23.1,29.29,36.84,38.89,42.68,29.35,20.39,25.83,42.97,11.95,8.17,27.24,1.101025,11.70813,7.84247,3159.22
1296,toba tek singh,2017,maize,22.86,30.85,36.03,36.8,33.0,24.62,20.65,34.71,5.38,24.9,8.35,60.8,1.101025,11.70813,7.84247,3118.9
1299,toba tek singh,2018,maize,24.61,29.96,34.46,36.78,29.72,26.79,20.77,35.95,10.54,19.42,10.76,65.84,1.101025,11.70813,7.84247,3170.63
1302,toba tek singh,2019,maize,20.12,29.79,33.58,37.65,45.46,33.79,26.57,24.74,15.33,30.06,28.21,31.31,1.101025,11.70813,7.84247,3140.08
1305,toba tek singh,2020,maize,19.13,25.64,32.66,36.26,69.35,56.9,37.82,37.94,249.66,31.27,25.32,55.68,1.101025,11.70813,7.84247,3352.910979
1308,toba tek singh,2021,maize,23.45,27.29,34.0,36.91,40.3,33.33,27.06,32.01,15.77,16.12,29.98,34.24,1.101025,11.70813,7.84247,2987.854251
1311,toba tek singh,2022,maize,25.63,32.99,36.12,36.72,37.2,16.33,20.5,28.81,6.95,0.02,14.05,56.66,1.101025,11.70813,7.84247,3823.662348
